world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
1108,46.556062741000005,"[[ 1.26655823e-03 -1.38156777e-04 -1.59102286e-01]
 [-5.47472811e-04 -2.87739213e-03  2.33822005e+00]
 [-2.79013353e-04  2.55604605e-04  8.61064854e-01]]","[[ 8.26683620e+02 -2.10468308e+01  2.09902163e+02]
 [ 4.86516026e+01 -2.81234138e+02  7.72680336e+02]
 [ 2.53430614e-01  7.66636725e-02  1.00000000e+00]]",4,"[[ 1.44490505e-03 -1.56366303e-04 -2.19583349e-01]
 [-5.39795594e-04 -3.22619484e-03  2.53828535e+00]
 [-2.06997995e-04  2.55912040e-04  8.56836765e-01]]","[[ 7.19328978e+02 -1.63900498e+01  2.32897673e+02]
 [ 1.32540911e+01 -2.51286716e+02  7.47806109e+02]
 [ 1.69819715e-01  7.10924078e-02  1.00000000e+00]]",6
1109,46.596937741000005,"[[ 1.26697224e-03 -1.41054624e-04 -1.56987929e-01]
 [-5.46913016e-04 -2.87677085e-03  2.33851516e+00]
 [-2.79751713e-04  2.56556114e-04  8.60425741e-01]]","[[ 8.26239403e+02 -2.17872829e+01  2.09965248e+02]
 [ 4.93360743e+01 -2.81095272e+02  7.72978644e+02]
 [ 2.53925942e-01  7.67314105e-02  1.00000000e+00]]",3,"[[ 1.41821900e-03 -1.45749948e-04 -2.18253037e-01]
 [-5.97647923e-04 -3.11865606e-03  2.49644587e+00]
 [-2.35223837e-04  2.78679630e-04  8.43766004e-01]]","[[ 7.37714369e+02 -1.37817214e+01  2.31597056e+02]
 [ 1.83919641e+01 -2.53945760e+02  7.56105296e+02]
 [ 1.99584408e-01  8.00313364e-02  1.00000000e+00]]",6
1110,46.634361741000006,"[[ 1.27406002e-03 -1.45562954e-04 -1.56317332e-01]
 [-5.42127803e-04 -2.89428031e-03  2.34837018e+00]
 [-2.73764643e-04  2.49934134e-04  8.64811819e-01]]","[[ 8.20397521e+02 -2.30499982e+01  2.10880883e+02]
 [ 4.62144664e+01 -2.81177742e+02  7.71883007e+02]
 [ 2.46348694e-01  7.39648091e-02  1.00000000e+00]]",3,"[[ 1.42439130e-03 -1.49138712e-04 -2.18063770e-01]
 [-5.92591792e-04 -3.13349074e-03  2.50416288e+00]
 [-2.28978093e-04  2.73976010e-04  8.46240498e-01]]","[[ 7.33302007e+02 -1.46018070e+01  2.32170291e+02]
 [ 1.58014243e+01 -2.53849543e+02  7.55253763e+02]
 [ 1.93303068e-01  7.82344868e-02  1.00000000e+00]]",6
1111,46.673976741000004,"[[ 1.27185818e-03 -1.44640694e-04 -1.56377796e-01]
 [-5.44092415e-04 -2.88862537e-03  2.34546813e+00]
 [-2.75924436e-04  2.51597557e-04  8.63858484e-01]]","[[ 8.22219631e+02 -2.28120155e+01  2.10777289e+02]
 [ 4.72078538e+01 -2.81285370e+02  7.72265531e+02]
 [ 2.48875378e-01  7.46375945e-02  1.00000000e+00]]",3,"[[ 1.42180165e-03 -1.48336586e-04 -2.17930943e-01]
 [-5.95181147e-04 -3.12716120e-03  2.50118223e+00]
 [-2.31949330e-04  2.75423067e-04  8.45716077e-01]]","[[ 7.35159570e+02 -1.44288390e+01  2.32114748e+02]
 [ 1.69353723e+01 -2.54028910e+02  7.55647616e+02]
 [ 1.96112362e-01  7.87718997e-02  1.00000000e+00]]",6
1112,46.717289741,"[[ 1.26735487e-03 -1.40312268e-04 -1.57228981e-01]
 [-5.47904387e-04 -2.87880208e-03  2.33982074e+00]
 [-2.76458424e-04  2.55955937e-04  8.60130618e-01]]","[[ 8.25437560e+02 -2.15935066e+01  2.09628209e+02]
 [ 4.71349575e+01 -2.80946979e+02  7.72878600e+02]
 [ 2.51281248e-01  7.66631705e-02  1.00000000e+00]]",4,"[[ 1.44629657e-03 -1.58414121e-04 -2.17934165e-01]
 [-5.39856511e-04 -3.22792128e-03  2.53992074e+00]
 [-2.03418021e-04  2.56982825e-04  8.55104755e-01]]","[[ 7.17898454e+02 -1.67131796e+01  2.32608637e+02]
 [ 1.15757622e+01 -2.50818301e+02  7.47956732e+02]
 [ 1.67299632e-01  7.14020513e-02  1.00000000e+00]]",6
1113,46.748690741000004,"[[ 1.25890603e-03 -1.34396987e-04 -1.57690262e-01]
 [-5.52331905e-04 -2.85417169e-03  2.32534630e+00]
 [-2.80705828e-04  2.68586380e-04  8.50355848e-01]]","[[ 8.32100799e+02 -1.96140264e+01  2.07940707e+02]
 [ 4.99158278e+01 -2.79833977e+02  7.74478292e+02]
 [ 2.58913763e-01  8.19113827e-02  1.00000000e+00]]",3,"[[ 1.41170159e-03 -1.39748797e-04 -2.18865839e-01]
 [-6.03079301e-04 -3.09918009e-03  2.48553752e+00]
 [-2.35075881e-04  2.89842796e-04  8.34585940e-01]]","[[ 7.41568249e+02 -1.19288984e+01  2.29998701e+02]
 [ 1.81568084e+01 -2.52665596e+02  7.57242237e+02]
 [ 2.02570139e-01  8.43880817e-02  1.00000000e+00]]",6
1114,46.785449741,"[[ 1.26511509e-03 -1.40121480e-04 -1.54672766e-01]
 [-5.51106231e-04 -2.87362832e-03  2.33871967e+00]
 [-2.76067058e-04  2.56397664e-04  8.58973438e-01]]","[[ 8.26357897e+02 -2.17370269e+01  2.07983002e+02]
 [ 4.63970152e+01 -2.81197605e+02  7.73968897e+02]
 [ 2.51735499e-01  7.69494481e-02  1.00000000e+00]]",4,"[[ 1.44647365e-03 -1.59316641e-04 -2.15402591e-01]
 [-5.43043584e-04 -3.22618432e-03  2.54135713e+00]
 [-2.01754119e-04  2.55982258e-04  8.55008855e-01]]","[[ 7.17206422e+02 -1.70578752e+01  2.31387398e+02]
 [ 1.01874841e+01 -2.51054636e+02  7.48780430e+02]
 [ 1.66187209e-01  7.11384867e-02  1.00000000e+00]]",6
1115,46.827717741,"[[ 1.26145066e-03 -1.35348345e-04 -1.55246066e-01]
 [-5.49703976e-04 -2.86286673e-03  2.33045823e+00]
 [-2.72075375e-04  2.66342050e-04  8.49825234e-01]]","[[ 8.28493959e+02 -1.99887542e+01  2.06164018e+02]
 [ 4.52844693e+01 -2.79392070e+02  7.74443683e+02]
 [ 2.51053555e-01  8.11642278e-02  1.00000000e+00]]",4,"[[ 1.44380057e-03 -1.54502135e-04 -2.16176823e-01]
 [-5.41752985e-04 -3.21695677e-03  2.53426285e+00]
 [-1.97112705e-04  2.66320622e-04  8.45821024e-01]]","[[ 7.18199584e+02 -1.54618144e+01  2.29885993e+02]
 [ 8.73653065e+00 -2.49259609e+02  7.49068637e+02]
 [ 1.64620576e-01  7.48802079e-02  1.00000000e+00]]",6
1116,46.868236741000004,"[[ 1.26477130e-03 -1.44740671e-04 -1.49788300e-01]
 [-5.58189177e-04 -2.87503692e-03  2.34315497e+00]
 [-2.76380804e-04  2.52492515e-04  8.61608921e-01]]","[[ 8.25595807e+02 -2.33758676e+01  2.07098450e+02]
 [ 4.48371618e+01 -2.82034864e+02  7.74791739e+02]
 [ 2.51689345e-01  7.51513237e-02  1.00000000e+00]]",4,"[[ 1.44799107e-03 -1.64296939e-04 -2.10820858e-01]
 [-5.50012708e-04 -3.22933553e-03  2.54697384e+00]
 [-2.00192774e-04  2.52249313e-04  8.57129759e-01]]","[[ 7.15513106e+02 -1.83879058e+01  2.30628560e+02]
 [ 8.06759443e+00 -2.51533190e+02  7.49418937e+02]
 [ 1.64742277e-01  6.97303389e-02  1.00000000e+00]]",6
1117,46.907203741000004,"[[ 1.24737582e-03 -1.18965784e-04 -1.57866145e-01]
 [-5.48751686e-04 -2.82848868e-03  2.30589296e+00]
 [-2.64646271e-04  2.95915535e-04  8.23362308e-01]]","[[ 8.37969881e+02 -1.42583304e+01  2.00598518e+02]
 [ 4.40867660e+01 -2.74181573e+02  7.76320654e+02]
 [ 2.53496721e-01  9.39576323e-02  1.00000000e+00]]",5,"[[ 1.41424108e-03 -1.45231210e-04 -2.10512679e-01]
 [-5.84465033e-04 -3.14815634e-03  2.51595858e+00]
 [-2.27064145e-04  2.60542918e-04  8.54192060e-01]]","[[ 7.37171284e+02 -1.52536268e+01  2.26601726e+02]
 [ 1.58775526e+01 -2.55719463e+02  7.57115445e+02]
 [ 1.91114377e-01  7.39439598e-02  1.00000000e+00]]",6
1118,46.950145741,"[[ 1.24615268e-03 -1.17231772e-04 -1.58217703e-01]
 [-5.48863753e-04 -2.82431880e-03  2.30316116e+00]
 [-2.63098183e-04  2.99736661e-04  8.19849436e-01]]","[[ 8.38716916e+02 -1.35854998e+01  2.00023873e+02]
 [ 4.35204368e+01 -2.73455496e+02  7.76603305e+02]
 [ 2.53241897e-01  9.56155038e-02  1.00000000e+00]]",5,"[[ 1.41345480e-03 -1.43777457e-04 -2.10786125e-01]
 [-5.84783780e-04 -3.14507384e-03  2.51408974e+00]
 [-2.25459613e-04  2.63870876e-04  8.51155575e-01]]","[[ 7.37464034e+02 -1.47382024e+01  2.26163530e+02]
 [ 1.52519592e+01 -2.55115702e+02  7.57321799e+02]
 [ 1.90615926e-01  7.51857078e-02  1.00000000e+00]]",6
1119,46.995473741000005,"[[ 1.24571541e-03 -1.17409996e-04 -1.57468329e-01]
 [-5.49959902e-04 -2.82392044e-03  2.30289866e+00]
 [-2.62898261e-04  2.99700114e-04  8.19721735e-01]]","[[ 8.38831913e+02 -1.36921151e+01  1.99605557e+02]
 [ 4.31596635e+01 -2.73489701e+02  7.76623725e+02]
 [ 2.53247519e-01  9.55998335e-02  1.00000000e+00]]",5,"[[ 1.41352674e-03 -1.44004215e-04 -2.10150140e-01]
 [-5.85904838e-04 -3.14518104e-03  2.51417108e+00]
 [-2.24853695e-04  2.63873594e-04  8.50944118e-01]]","[[ 7.37234245e+02 -1.48088180e+01  2.25821858e+02]
 [ 1.47341881e+01 -2.55085165e+02  7.57304882e+02]
 [ 1.90237969e-01  7.51875715e-02  1.00000000e+00]]",6
1120,47.036100741000006,"[[ 1.24396362e-03 -1.17892892e-04 -1.55510225e-01]
 [-5.52726853e-04 -2.82058124e-03  2.30143593e+00]
 [-2.62234010e-04  3.01488736e-04  8.17831599e-01]]","[[ 8.39600583e+02 -1.38594991e+01  1.98651195e+02]
 [ 4.23847487e+01 -2.73254091e+02  7.77015762e+02]
 [ 2.53589251e-01  9.62895032e-02  1.00000000e+00]]",5,"[[ 1.41281215e-03 -1.44709959e-04 -2.08328780e-01]
 [-5.88907373e-04 -3.14307035e-03  2.51367035e+00]
 [-2.23463729e-04  2.65621590e-04  8.49061094e-01]]","[[ 7.37185065e+02 -1.49213713e+01  2.25053621e+02]
 [ 1.36320574e+01 -2.54764411e+02  7.57582347e+02]
 [ 1.89754490e-01  7.57737498e-02  1.00000000e+00]]",6
1121,47.076252741000005,"[[ 1.24235411e-03 -1.18842106e-04 -1.52803459e-01]
 [-5.56973912e-04 -2.81940228e-03  2.30021845e+00]
 [-2.62576882e-04  3.00847830e-04  8.18088011e-01]]","[[ 8.40187464e+02 -1.43609756e+01  1.97309983e+02]
 [ 4.15621082e+01 -2.73539646e+02  7.76874572e+02]
 [ 2.54385753e-01  9.59834976e-02  1.00000000e+00]]",5,"[[ 1.41263351e-03 -1.45647379e-04 -2.06033009e-01]
 [-5.93453729e-04 -3.14304711e-03  2.51329253e+00]
 [-2.22622362e-04  2.65413302e-04  8.48841545e-01]]","[[ 7.36789473e+02 -1.52323068e+01  2.23936017e+02]
 [ 1.23203503e+01 -2.54779129e+02  7.57353225e+02]
 [ 1.89382611e-01  7.56686783e-02  1.00000000e+00]]",6
1122,47.118330741,"[[ 1.25269489e-03 -1.46284526e-04 -1.39223213e-01]
 [-5.74788513e-04 -2.85112419e-03  2.32939717e+00]
 [-2.81239556e-04  2.60289270e-04  8.54682983e-01]]","[[ 8.32439276e+02 -2.42879017e+01  2.01795337e+02]
 [ 4.48225918e+01 -2.82164841e+02  7.76327996e+02]
 [ 2.60269617e-01  7.79397311e-02  1.00000000e+00]]",3,"[[ 1.41373658e-03 -1.51662824e-04 -2.02772186e-01]
 [-6.25704980e-04 -3.10125631e-03  2.49284663e+00]
 [-2.27625953e-04  2.84621337e-04  8.35294545e-01]]","[[ 7.36725043e+02 -1.53976116e+01  2.24796430e+02]
 [ 9.99912404e+00 -2.53330090e+02  7.58463717e+02]
 [ 1.97357659e-01  8.21246268e-02  1.00000000e+00]]",6
1123,47.156516741000004,"[[ 1.25538445e-03 -1.47162009e-04 -1.38047229e-01]
 [-5.72649589e-04 -2.86003355e-03  2.33343174e+00]
 [-2.73104177e-04  2.58605648e-04  8.54275687e-01]]","[[ 8.29097403e+02 -2.44963650e+01  2.00889709e+02]
 [ 4.02941123e+01 -2.81584680e+02  7.75652557e+02]
 [ 2.52857107e-01  7.74098221e-02  1.00000000e+00]]",4,"[[ 1.44575470e-03 -1.67275277e-04 -2.00584043e-01]
 [-5.64474225e-04 -3.22234727e-03  2.54246702e+00]
 [-1.90570765e-04  2.60075707e-04  8.48035143e-01]]","[[ 7.14031808e+02 -1.88692439e+01  2.25459781e+02]
 [ 1.22569465e+00 -2.49902962e+02  7.49515983e+02]
 [ 1.60081591e-01  7.24000225e-02  1.00000000e+00]]",6
1124,47.195800741000006,"[[ 1.25928692e-03 -1.55161276e-04 -1.33863810e-01]
 [-5.79786949e-04 -2.87066873e-03  2.34411480e+00]
 [-2.75058250e-04  2.47861947e-04  8.63240568e-01]]","[[ 8.25676341e+02 -2.71964802e+01  2.01890248e+02]
 [ 3.89404077e+01 -2.83470895e+02  7.75798840e+02]
 [ 2.51908045e-01  7.27271562e-02  1.00000000e+00]]",4,"[[ 1.44978952e-03 -1.74981851e-04 -1.96676448e-01]
 [-5.71542285e-04 -3.23186688e-03  2.55228185e+00]
 [-1.91549915e-04  2.50012944e-04  8.55876122e-01]]","[[ 7.11347903e+02 -2.10198240e+01  2.26147090e+02]
 [-5.85145497e-02 -2.51417356e+02  7.49730517e+02]
 [ 1.59220775e-01  6.87380409e-02  1.00000000e+00]]",6
1125,47.231467741,"[[ 1.25666566e-03 -1.53015543e-04 -1.32850352e-01]
 [-5.82251890e-04 -2.86314529e-03  2.34008515e+00]
 [-2.73222933e-04  2.53401463e-04  8.57932330e-01]]","[[ 8.27034165e+02 -2.64739888e+01  2.00275898e+02]
 [ 3.79246101e+01 -2.82561776e+02  7.76584459e+02]
 [ 2.52181368e-01  7.50272072e-02  1.00000000e+00]]",4,"[[ 1.44875872e-03 -1.72979224e-04 -1.95925686e-01]
 [-5.74040153e-04 -3.22631259e-03  2.54970035e+00]
 [-1.88423444e-04  2.55847906e-04  8.50403087e-01]]","[[ 7.11436148e+02 -2.03154911e+01  2.24819304e+02]
 [-1.62193070e+00 -2.50366720e+02  7.50282240e+02]
 [ 1.58120565e-01  7.08227510e-02  1.00000000e+00]]",6
1126,47.270449741,"[[ 1.25457669e-03 -1.54126502e-04 -1.29494547e-01]
 [-5.86336819e-04 -2.85944526e-03  2.33930282e+00]
 [-2.73191112e-04  2.55221602e-04  8.55891124e-01]]","[[ 8.27789637e+02 -2.68820172e+01  1.98716189e+02]
 [ 3.73151413e+01 -2.82346681e+02  7.77349451e+02]
 [ 2.53094272e-01  7.56136409e-02  1.00000000e+00]]",4,"[[ 1.44913176e-03 -1.74811997e-04 -1.92767198e-01]
 [-5.78016738e-04 -3.22580446e-03  2.55114587e+00]
 [-1.86573177e-04  2.57230733e-04  8.48589711e-01]]","[[ 7.10607041e+02 -2.06794485e+01  2.23592173e+02]
 [-3.04118520e+00 -2.49966104e+02  7.50791278e+02]
 [ 1.57157809e-01  7.12249196e-02  1.00000000e+00]]",6
1127,47.317801741000004,"[[ 1.25289370e-03 -1.56625401e-04 -1.25737537e-01]
 [-5.92961060e-04 -2.85574448e-03  2.34160435e+00]
 [-2.74067387e-04  2.55439156e-04  8.55227958e-01]]","[[ 8.28276086e+02 -2.77409989e+01  1.97729549e+02]
 [ 3.66786212e+01 -2.82511810e+02  7.78906670e+02]
 [ 2.54475201e-01  7.54906042e-02  1.00000000e+00]]",4,"[[ 1.44938145e-03 -1.77898151e-04 -1.89115651e-01]
 [-5.84538231e-04 -3.22419287e-03  2.55507268e+00]
 [-1.85728318e-04  2.57319111e-04  8.47854644e-01]]","[[ 7.09873076e+02 -2.13872991e+01  2.22790798e+02]
 [-4.40732207e+00 -2.49889527e+02  7.52077508e+02]
 [ 1.56840116e-01  7.11550314e-02  1.00000000e+00]]",6
1128,47.354732741,"[[ 1.25002469e-03 -1.55569061e-04 -1.24103879e-01]
 [-5.96960700e-04 -2.84712229e-03  2.33952246e+00]
 [-2.72373536e-04  2.61359664e-04  8.49500401e-01]]","[[ 8.29742504e+02 -2.73068326e+01  1.96420403e+02]
 [ 3.56274064e+01 -2.81527494e+02  7.80530997e+02]
 [ 2.55077375e-01  7.78602020e-02  1.00000000e+00]]",4,"[[ 1.44796182e-03 -1.77210742e-04 -1.87537166e-01]
 [-5.88672761e-04 -3.21735410e-03  2.55455380e+00]
 [-1.82842942e-04  2.63326268e-04  8.42145043e-01]]","[[ 7.10101440e+02 -2.09647821e+01  2.21726741e+02]
 [-6.01851089e+00 -2.48818534e+02  7.53423227e+02]
 [ 1.56056097e-01  7.32500820e-02  1.00000000e+00]]",6
1129,47.389332741000004,"[[ 1.25384251e-03 -1.62021586e-04 -1.20737921e-01]
 [-6.00885479e-04 -2.85938180e-03  2.35098807e+00]
 [-2.74100294e-04  2.52292162e-04  8.57067722e-01]]","[[ 8.26547492e+02 -2.94365661e+01  1.97184700e+02]
 [ 3.51403890e+01 -2.82827862e+02  7.80764097e+02]
 [ 2.53995409e-01  7.38409344e-02  1.00000000e+00]]",4,"[[ 1.45285320e-03 -1.84511431e-04 -1.84058182e-01]
 [-5.92202395e-04 -3.23098893e-03  2.56683979e+00]
 [-1.83677290e-04  2.53116305e-04  8.50081937e-01]]","[[ 7.07061598e+02 -2.29548303e+01  2.22404260e+02]
 [-6.65158928e+00 -2.50079480e+02  7.53679914e+02]
 [ 1.54755416e-01  6.95026094e-02  1.00000000e+00]]",6
1130,47.427078741,"[[ 1.25274314e-03 -1.59812019e-04 -1.21665795e-01]
 [-6.01657893e-04 -2.85469029e-03  2.34899452e+00]
 [-2.72434621e-04  2.57693914e-04  8.52258961e-01]]","[[ 8.27334108e+02 -2.85508759e+01  1.96799471e+02]
 [ 3.46315697e+01 -2.81704294e+02  7.81376730e+02]
 [ 2.53995698e-01  7.60511043e-02  1.00000000e+00]]",4,"[[ 1.45240651e-03 -1.83156645e-04 -1.84629591e-01]
 [-5.93443730e-04 -3.22808128e-03  2.56643446e+00]
 [-1.82191807e-04  2.57315448e-04  8.46425514e-01]]","[[ 7.07230916e+02 -2.24132562e+01  2.22226179e+02]
 [-7.23812426e+00 -2.49253951e+02  7.54180432e+02]
 [ 1.54430789e-01  7.09493978e-02  1.00000000e+00]]",6
1131,47.465120741,"[[ 1.25601731e-03 -1.64010122e-04 -1.19916795e-01]
 [-6.04249897e-04 -2.86385764e-03  2.35747997e+00]
 [-2.73199410e-04  2.51811101e-04  8.57170773e-01]]","[[ 8.24763122e+02 -2.98656896e+01  1.97522734e+02]
 [ 3.41210491e+01 -2.82417626e+02  7.81507728e+02]
 [ 2.52846627e-01  7.34469800e-02  1.00000000e+00]]",4,"[[ 1.45598004e-03 -1.87540469e-04 -1.82901813e-01]
 [-5.95671334e-04 -3.23737606e-03  2.57486830e+00]
 [-1.82390906e-04  2.51205866e-04  8.51133958e-01]]","[[ 7.05093095e+02 -2.35584982e+01  2.22788474e+02]
 [-7.74330941e+00 -2.49908311e+02  7.54363889e+02]
 [ 1.53380948e-01  6.87101921e-02  1.00000000e+00]]",6
1132,47.506911741,"[[ 1.25636229e-03 -1.65295484e-04 -1.18322100e-01]
 [-6.06669185e-04 -2.86418804e-03  2.35944894e+00]
 [-2.72482039e-04  2.51035154e-04  8.57379357e-01]]","[[ 8.24065050e+02 -3.02854498e+01  1.97068052e+02]
 [ 3.31901955e+01 -2.82512192e+02  7.82034488e+02]
 [ 2.52176609e-01  7.30927914e-02  1.00000000e+00]]",4,"[[ 1.45743262e-03 -1.89333721e-04 -1.81307425e-01]
 [-5.98123752e-04 -3.23912480e-03  2.57791444e+00]
 [-1.80927127e-04  2.49885260e-04  8.51637483e-01]]","[[ 7.03911237e+02 -2.39835362e+01  2.22455965e+02]
 [-8.88901497e+00 -2.49976837e+02  7.54789762e+02]
 [ 1.52151443e-01  6.82523442e-02  1.00000000e+00]]",6
1133,47.549537741,"[[ 1.25627882e-03 -1.68197264e-04 -1.15470827e-01]
 [-6.10264622e-04 -2.86644264e-03  2.36251852e+00]
 [-2.74596117e-04  2.47996174e-04  8.59986429e-01]]","[[ 8.23770985e+02 -3.13230461e+01  1.96657514e+02]
 [ 3.34582314e+01 -2.83142809e+02  7.82330460e+02]
 [ 2.53383999e-01  7.16489752e-02  1.00000000e+00]]",4,"[[ 1.45863457e-03 -1.92440795e-04 -1.78667766e-01]
 [-6.01345430e-04 -3.24261775e-03  2.58167996e+00]
 [-1.81730883e-04  2.46968189e-04  8.53904825e-01]]","[[ 7.03016673e+02 -2.48066100e+01  2.22096351e+02]
 [-9.14675923e+00 -2.50347994e+02  7.54983636e+02]
 [ 1.52263807e-01  6.71267592e-02  1.00000000e+00]]",6
1134,47.594572741,"[[ 1.25350357e-03 -1.64193240e-04 -1.16778982e-01]
 [-6.07672829e-04 -2.85732242e-03  2.35460696e+00]
 [-2.72426152e-04  2.55944602e-04  8.53037051e-01]]","[[ 8.25777721e+02 -2.99268706e+01  1.95653283e+02]
 [ 3.34350387e+01 -2.81811315e+02  7.82450649e+02]
 [ 2.53688781e-01  7.49970032e-02  1.00000000e+00]]",4,"[[ 1.45625223e-03 -1.88420461e-04 -1.80017997e-01]
 [-5.98870505e-04 -3.23432689e-03  2.57441455e+00]
 [-1.79480730e-04  2.55158965e-04  8.47077366e-01]]","[[ 7.04276617e+02 -2.35698499e+01  2.21303317e+02]
 [-9.37868392e+00 -2.49075179e+02  7.54989403e+02]
 [ 1.52048847e-01  7.00330730e-02  1.00000000e+00]]",6
1135,47.638943741000006,"[[ 1.36722820e-03 -1.78775965e-04 -1.53818705e-01]
 [-5.56720377e-04 -2.96198236e-03  2.40105396e+00]
 [-2.06821504e-04  2.54571564e-04  8.47948613e-01]]","[[ 7.52632626e+02 -2.70977638e+01  2.13258406e+02]
 [ 5.90936071e+00 -2.71743226e+02  7.70540937e+02]
 [ 1.81799055e-01  7.49735264e-02  1.00000000e+00]]",3,"[[ 1.53469785e-03 -1.95889720e-04 -2.08467502e-01]
 [-5.07829786e-04 -3.28139500e-03  2.55788291e+00]
 [-1.34455801e-04  2.55694226e-04  8.40844649e-01]]","[[ 6.64633795e+02 -2.16941754e+01  2.30774743e+02]
 [-1.61785451e+01 -2.45824241e+02  7.43796045e+02]
 [ 1.11198460e-01  7.12841919e-02  1.00000000e+00]]",6
1136,47.675257741,"[[ 1.25126614e-03 -1.57855521e-04 -1.21310107e-01]
 [-6.01409620e-04 -2.85123154e-03  2.34680123e+00]
 [-2.71095354e-04  2.63243020e-04  8.47210533e-01]]","[[ 8.28205262e+02 -2.77953447e+01  1.95582811e+02]
 [ 3.45893232e+01 -2.80457425e+02  7.81829121e+02]
 [ 2.54266434e-01  7.82488744e-02  1.00000000e+00]]",4,"[[ 1.45251325e-03 -1.81641274e-04 -1.84366821e-01]
 [-5.92907570e-04 -3.22712802e-03  2.56593536e+00]
 [-1.79788626e-04  2.62596728e-04  8.41664412e-01]]","[[ 7.06958113e+02 -2.17859778e+01  2.21277065e+02]
 [-7.86279215e+00 -2.48038845e+02  7.54459848e+02]
 [ 1.53467070e-01  7.27336419e-02  1.00000000e+00]]",6
1137,47.713580741,"[[ 1.25005179e-03 -1.56005962e-04 -1.22280917e-01]
 [-5.99441240e-04 -2.85072809e-03  2.34401428e+00]
 [-2.72643657e-04  2.63267220e-04  8.47591025e-01]]","[[ 8.29448222e+02 -2.73542979e+01  1.95311830e+02]
 [ 3.58208791e+01 -2.80605073e+02  7.81181595e+02]
 [ 2.55681487e-01  7.83587127e-02  1.00000000e+00]]",4,"[[ 1.45084820e-03 -1.79277428e-04 -1.85504252e-01]
 [-5.90890630e-04 -3.22603158e-03  2.56259423e+00]
 [-1.81687331e-04  2.63093826e-04  8.41817327e-01]]","[[ 7.08240234e+02 -2.13340908e+01  2.21012548e+02]
 [-6.65029280e+00 -2.48128352e+02  7.53867381e+02]
 [ 1.54936142e-01  7.29432637e-02  1.00000000e+00]]",6
1138,47.757006741000005,"[[ 1.25145900e-03 -1.57571036e-04 -1.21731365e-01]
 [-5.97385025e-04 -2.85269943e-03  2.34434283e+00]
 [-2.73494760e-04  2.59468469e-04  8.50888646e-01]]","[[ 8.28459137e+02 -2.79708746e+01  1.95587028e+02]
 [ 3.62585407e+01 -2.81526299e+02  7.80840087e+02]
 [ 2.55228797e-01  7.68576598e-02  1.00000000e+00]]",4,"[[ 1.45183878e-03 -1.80024872e-04 -1.85338680e-01]
 [-5.88160550e-04 -3.22631812e-03  2.56139038e+00]
 [-1.82153768e-04  2.60500211e-04  8.43962216e-01]]","[[ 7.07755616e+02 -2.16396484e+01  2.21102409e+02]
 [-6.22515950e+00 -2.48756280e+02  7.53597933e+02]
 [ 1.54677549e-01  7.21114274e-02  1.00000000e+00]]",6
1139,47.796614741000006,"[[ 1.25242654e-03 -1.57885909e-04 -1.22333796e-01]
 [-5.94142912e-04 -2.85472972e-03  2.34552226e+00]
 [-2.73099916e-04  2.58822185e-04  8.51466244e-01]]","[[ 8.27925391e+02 -2.80097384e+01  1.96109620e+02]
 [ 3.67031721e+01 -2.81534056e+02  7.80811263e+02]
 [ 2.54392657e-01  7.65947007e-02  1.00000000e+00]]",4,"[[ 1.45255327e-03 -1.80599118e-04 -1.85755371e-01]
 [-5.84479147e-04 -3.22828182e-03  2.56238955e+00]
 [-1.82040944e-04  2.59413082e-04  8.44839237e-01]]","[[ 7.07452042e+02 -2.17714357e+01  2.21580518e+02]
 [-5.70014587e+00 -2.48885665e+02  7.53614614e+02]
 [ 1.54187832e-01  7.17306941e-02  1.00000000e+00]]",6
1140,47.841035741000006,"[[ 1.25132378e-03 -1.54199082e-04 -1.24751625e-01]
 [-5.92092379e-04 -2.85105568e-03  2.34416429e+00]
 [-2.72322595e-04  2.61194295e-04  8.49250465e-01]]","[[ 8.29087370e+02 -2.68849638e+01  1.95999620e+02]
 [ 3.70423894e+01 -2.81154538e+02  7.81505047e+02]
 [ 2.54464345e-01  7.78505057e-02  1.00000000e+00]]",4,"[[ 1.45228841e-03 -1.79388441e-04 -1.87019610e-01]
 [-5.83283769e-04 -3.22821734e-03  2.56421051e+00]
 [-1.82984599e-04  2.57305299e-04  8.46548449e-01]]","[[ 7.07838920e+02 -2.16443216e+01  2.21936921e+02]
 [-5.12565452e+00 -2.49369185e+02  7.54211397e+02]
 [ 1.54559942e-01  7.11163496e-02  1.00000000e+00]]",6
1141,47.874461741000005,"[[ 1.25080888e-03 -1.55281012e-04 -1.24157053e-01]
 [-5.95224986e-04 -2.85157947e-03  2.34739574e+00]
 [-2.76369042e-04  2.57290079e-04  8.53016941e-01]]","[[ 8.29799009e+02 -2.74684998e+01  1.96367541e+02]
 [ 3.85358011e+01 -2.82205325e+02  7.82202598e+02]
 [ 2.57223353e-01  7.62202767e-02  1.00000000e+00]]",4,"[[ 1.45161798e-03 -1.80766639e-04 -1.86198042e-01]
 [-5.86602012e-04 -3.22860521e-03  2.56761072e+00]
 [-1.87440777e-04  2.52653275e-04  8.50938998e-01]]","[[ 7.08584594e+02 -2.22790825e+01  2.22273366e+02]
 [-3.73222427e+00 -2.50449092e+02  7.54884713e+02]
 [ 1.57191769e-01  6.94535977e-02  1.00000000e+00]]",6
